@relation R_data_frame-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Adosado,Apartamento,Atico,Bungalow,Casa,Chalet,Cortijo,Duplex,Estudio,Pareado,Piso,Triplex,Unifamiliar}

@data
100310.04,0,2,3,82.87,111.81,Piso
107097.97,0,2,3,90,121.43,Piso
100077.78,0,2,3,82.87,111.81,Piso
106869,0,2,3,90,121.43,Piso
110963.71,0,2,3,74.91,100.02,Piso
75221.88,0,1,2,50.89,68.95,Piso
147956.26,0,1,3,87.7,100.38,Piso
130482.11,0,2,3,88,114.65,Piso
112377.24,0,1,2,80.25,99.7,Piso
70739.67,?,3,3,92.69,109.95,Piso
86063.43,0,2,3,114.07,114.07,Piso
131512.96,0,2,3,100.69,124.62,Piso
30510.25,0,1,3,61.14,75.36,Piso
137599.78,0,2,4,96,131,Piso
41101.95,0,1,3,62.63,74.56,Piso
149179.64,0,1,2,69.46,90.22,Piso
195300.5,0,3,3,108.81,134.69,Adosado
79614.85,0,1,2,57.9,67.91,Piso
95339.25,0,2,4,155.33,155.33,Chalet
88379.66,0,1,3,74.9,94.68,Piso
122346.89,0,1,2,79.71,91.13,Adosado
29774,0,1,2,52.96,52.96,Piso
50259,0,1,3,96.55,96.55,Piso
100826.87,0,1,3,68.67,89.05,Piso
102058.99,0,2,3,76.84,99.64,Piso
103008.89,0,2,3,76.84,99.64,Piso
131762.83,0,2,3,96.75,125.45,Piso
124974.18,0,2,3,101.09,131.08,Piso
105795.5,0,2,3,76.84,99.64,Piso
102808.54,0,2,3,76.84,99.64,Piso
83904.72,0,1,2,54.1,73.3,Piso
104546.98,0,2,3,82.93,112.36,Piso
88396.64,0,1,2,54.1,73.3,Piso
109639.62,0,2,3,82.93,112.36,Piso
104392.66,0,2,3,76.61,103.8,Piso
111106.33,0,2,3,83.1,112.59,Piso
102501.45,0,2,3,76.61,103.8,Piso
82868.53,0,2,2,66.55,88.22,Piso
100880.13,0,2,3,95.15,127.49,Piso
98286.8,0,2,2,87.3,114.4,Piso
84464.42,0,2,2,68.9,91.91,Piso
78001.87,0,?,?,58.3,78.67,Piso
78236.58,0,2,2,59.4,79.92,Piso
80586.46,0,2,3,93.6,130.89,Piso
84041.94,0,2,2,68.65,93.6,Piso
83205.33,0,2,2,69.45,93.26,Piso
84634.27,0,2,2,68.9,91.91,Piso
70610.96,0,2,2,55.9,75.62,Piso
79374.51,0,2,2,59.4,79.92,Piso
84512.69,0,2,2,68.65,93.6,Piso
86977.12,0,2,2,69.45,93.26,Piso
89720.84,0,2,2,70.9,101.54,Piso
92683.7,0,2,2,66.13,85.11,Piso
76284.8,0,2,2,58.82,72.63,Piso
85338.55,0,2,2,63.33,81.25,Piso
90295.75,0,2,2,65.74,85.11,Piso
77055.35,0,2,2,58.74,72.63,Piso
77055.35,0,2,2,58.82,72.63,Piso
77825.9,0,2,2,58.82,72.63,Piso
87062.57,0,2,2,63.33,81.25,Piso
92101.67,0,2,2,65.74,85.11,Piso
183391,0,2,3,?,?,Adosado
86127,1,2,3,112.55,112.55,Piso
90764,1,2,3,118.61,118.61,Piso
87034,1,2,3,112.55,112.55,Piso
91720,1,2,3,118.61,118.61,Piso
87034,1,2,3,112.55,112.55,Piso
92675,1,2,3,118.61,118.61,Piso
87940,1,2,3,112.55,112.55,Piso
147299.48,0,2,4,113.9,139.26,Piso
72790.8,0,1,2,49.6,63.64,Piso
94648.62,0,1,2,60.24,82.75,Piso
100850.82,0,2,3,68.58,98,Piso
74733,0,1,2,67.76,67.76,Piso
74038,0,1,2,67.13,67.13,Piso
53448,0,1,2,47.05,47.05,Piso
69788,0,1,2,62.65,62.65,Piso
69504.5,0,2,3,92.98,106.93,Piso
29814.23,0,1,2,41.68,52.1,Piso
72822.9,0,1,3,102.34,102.34,Casa
72822.9,0,2,3,102.34,102.34,Casa
58659.29,0,2,3,93.67,107.28,Piso
84074.8,1,1,4,73.15,73.15,Piso
55339.56,0,1,2,89.97,106.59,Piso
117449.05,0,2,3,74.35,88.4,Piso
69137.59,0,2,4,89.95,115.6,Piso
141116.57,0,2,3,68,68,Chalet
146024.33,0,2,3,119.9,119.9,Piso
81206.25,0,1,3,92.71,115.8,Piso
104943.13,0,2,3,93.29,111.53,Duplex
106107.69,?,2,3,63.73,73.2,Chalet
66726.34,0,2,3,95.35,109.8,Adosado
103247.82,0,1,3,59.95,83.05,Adosado
88591.29,0,1,1,36.79,58.49,Piso
205126.18,0,3,5,169.69,199.93,Adosado
70915.18,0,1,3,92.13,104,Piso
60314.29,0,1,3,141.5,176.74,Piso
349720.4,0,5,5,302.47,340.49,Chalet
121443.55,1,1,2,61.43,84.59,Piso
91556.1,0,2,3,101.37,124.3,Piso
90667.21,0,2,3,107.1,124.3,Piso
106923.55,0,2,3,82.48,109,Piso
?,?,3,4,108.09,137.7,Chalet
110282.15,0,1,3,53.5,64.36,Chalet
70679.6,0,?,5,79.35,100.8,Piso
53012.5,0,1,2,66.79,84.82,Piso
125942.67,0,2,5,203,203,Casa
108826.56,0,1,3,88.9,116,Piso
78361.4,0,2,4,90,98.61,Piso
48340.27,0,1,3,90,115.91,Piso
150369.07,0,1,4,?,?,Chalet
108679.24,1,1,3,85.08,104.49,Piso
178438.7,0,2,3,93.11,113.54,Adosado
86792.62,0,1,3,75.46,75.46,Piso
210502.17,1,2,4,154.04,?,Piso
71890.43,0,1,2,39.35,48.1,Piso
118320.73,0,2,3,98.38,105.99,Adosado
99309.97,0,1,3,74.26,90,Piso
63092.8,0,1,3,52.71,63,Casa
133417.92,0,1,4,107.3,107.3,Piso
104161.5,0,2,3,90,112.5,Piso
110841.37,0,1,3,67.56,95.5,Piso
152281.22,0,2,5,225,225,Casa
92896.63,0,1,2,67.4,76.83,Piso
154520.33,0,2,3,?,162,Chalet
84061.83,0,1,3,87,113,Piso
56029.68,0,1,5,104.58,126,Casa
76094.56,0,2,3,83.38,105.89,Piso
105035.61,0,2,3,86.1,115.99,Piso
?,?,2,2,89.98,104.64,Piso
81446.6,0,2,4,103.73,103.73,Piso
97963.38,0,2,3,140,140,Piso
55357.66,0,1,2,55.79,72.47,Piso
120430.29,0,2,4,105.07,136.47,Piso
55357.66,0,1,2,55.79,72.47,Piso
162826.31,0,1,2,185.61,185.61,Chalet
85451.97,0,1,3,70.54,80.91,Piso
126495,0,2,3,99.18,99.18,Piso
125584,0,2,3,100.43,100.43,Piso
124317,0,2,3,99.18,99.18,Piso
124384,0,2,3,100.43,100.43,Piso
122817,0,2,3,99.18,99.18,Piso
125884,0,2,3,100.43,100.43,Piso
124317,0,2,3,99.18,99.18,Piso
98917.59,0,1,3,56.41,56.41,Piso
121027.82,0,1,5,175,202.9,Chalet
212895,0,3,3,182.65,249,Adosado
88748.96,?,2,3,89.27,118.97,Piso
96307.46,0,2,3,106.52,106.52,Piso
150321.52,0,2,5,107.36,129.35,Adosado
66134.83,?,1,1,42.64,49.56,Piso
85596.15,0,2,3,82.44,114.2,Piso
129147.1,0,2,3,101.42,116.34,Adosado
144421.44,?,2,3,77.11,100.21,Piso
67873.78,0,2,3,83.9,107.48,Piso
215625.46,?,1,3,87.84,87.84,Piso
139285.21,1,2,3,78.4,109.57,Piso
257720.5,0,2,4,245,300,Casa
87265.71,0,1,4,69.14,69.14,Piso
141450,1,2,3,89.66,123,Piso
93298.75,0,2,3,80.34,101.23,Piso
87051.5,0,2,3,79.64,100.35,Piso
89342.5,0,2,3,82.4,103.82,Piso
86470.5,0,2,3,79.41,100.06,Piso
88578.5,0,2,3,81.94,103.24,Piso
131808.75,0,3,4,121.62,153.2,Piso
125884.75,0,3,4,119.04,151.31,Piso
107585.98,0,1,3,83,83,Chalet
92440.4,0,3,3,90,112.4,Piso
92817.41,0,1,3,60.43,60.43,Piso
130263.31,0,2,4,91.74,112.46,Piso
98410.13,1,2,3,101.42,123.34,Piso
106357.43,?,2,3,75.46,88.72,Piso
112789.85,0,2,3,87,114.8,Piso
356327.86,0,2,4,123.35,148.61,Adosado
104950.93,0,1,2,64.47,77.44,Piso
44337.02,0,1,4,106,123.29,Piso
129823.67,0,1,3,70.14,86.42,Piso
152057.81,0,2,4,111.72,132.08,Piso
114232.07,0,1,2,71.95,109.24,Piso
?,0,2,4,388,451.12,Chalet
251546.29,?,2,3,101.77,131.62,Piso
78071.76,0,2,3,89.75,110.41,Duplex
180246.01,?,2,4,111.98,145.85,Adosado
209004.16,0,2,3,70.41,91.3,Piso
102009.87,?,2,4,94.1,119,Piso
80351.97,0,2,3,150.56,150.56,Piso
179116.42,0,2,3,95.03,111.7,Piso
87200,0,2,2,88.42,116.38,Piso
91900,0,2,3,91.85,118.32,Piso
87200,0,2,2,88.42,116.38,Piso
94600,0,2,3,99.64,126.25,Piso
91900,0,2,3,91.85,118.32,Piso
79800,0,2,2,74.14,96.52,Piso
92500,0,2,3,91.85,118.32,Piso
88500,0,2,2,88.42,116.38,Piso
95800,0,2,3,99.64,126.25,Piso
182125.45,?,1,2,?,?,Piso
80500,0,2,2,74.14,96.52,Piso
82206.58,?,1,2,67.53,67.53,Piso
91598.72,?,2,4,105.74,126.52,Piso
103549.23,?,2,3,90,90,Piso
60478.73,1,2,3,70.22,70.22,Piso
55060,?,1,1,44.07,55.06,Piso
125325.18,?,2,2,77.03,94.69,Piso
117614.75,?,2,3,83,137.4,Casa
112206.01,?,2,3,63.95,74.2,Piso
153472.9,0,2,3,117.98,132.45,Piso
141982.95,?,2,4,102,122,Piso
98914.92,0,2,3,93.42,122.95,Piso
58814.01,0,2,3,60.45,72.1,Piso
90701.08,?,1,3,92.84,105.24,Chalet
55744.09,?,2,3,90,117.7,Adosado
108240.11,?,2,3,83.67,100.06,Piso
128709.79,?,1,3,81.77,93,Piso
103362.81,?,1,3,77.6,114.45,Piso
108029.14,?,2,3,87.9,100.95,Piso
80481.78,?,2,3,142.93,142.93,Casa
88240.22,?,1,3,73.23,98.6,Piso
164166.12,?,2,3,104.16,124.86,Adosado
97961.36,?,1,3,67.86,79.73,Adosado
94826.31,?,2,4,89.94,118.34,Chalet
97256.51,?,1,3,72.06,72.06,Piso
77513.47,?,2,3,108.31,127.08,Piso
60800,?,1,1,47.94,55.95,Piso
113048.84,?,2,3,117.83,117.83,Piso
77000,?,1,3,45,56.51,Piso
36705,?,1,3,60.11,69.05,Piso
150000,?,2,3,116.93,150,Chalet
47856.2,0,1,1,36,43,Piso
127166.76,0,3,3,122,126,Adosado
90455.92,0,1,2,57.42,66,Piso
66000,?,1,3,66.52,88,Piso
49463.91,0,?,?,60.04,81,Piso
104612.7,0,?,?,165.41,190.95,Casa
38176.85,0,?,?,49.51,55,Piso
82577.95,0,?,?,?,?,Piso
?,?,?,?,149.77,149.77,Piso
?,?,?,?,118.36,118.36,Piso
?,?,?,?,118.36,118.36,Piso
?,?,?,?,?,?,Piso
?,?,?,?,84.55,84.55,Apartamento
150000,?,2,4,?,?,Piso
127250.55,?,2,3,83.15,91.94,Piso
34724.5,?,1,2,52.34,68.21,Piso
34329.5,?,2,2,52.34,68.21,Piso
151229,0,1,1,?,?,Piso
129547.72,?,1,1,36,71,Casa
95683.2,?,2,3,86.1,115.99,Piso
128492.84,?,2,3,96.23,113.25,Piso
252025.92,?,1,2,50.06,57.18,Piso
180336.17,?,2,3,162,184,Chalet
140456.07,0,2,2,64.09,83.25,Piso
92164.01,0,2,3,90,114,Adosado
101415.3,0,2,3,94.27,137.98,Piso
113511.24,?,2,3,81,97,Piso
73206,?,2,4,83.66,104.58,Piso
156635.79,?,1,3,69.85,88.11,Piso
41975,?,2,3,65.51,65.51,Piso
79899.5,1,1,3,54.04,61.21,Piso
135524.11,?,1,3,80.2,107.02,Piso
162606.92,?,2,3,120.8,146.53,Piso
66600,0,2,3,89,111,Adosado
88458.65,0,1,2,89,89,Adosado
40080.15,0,1,1,40.39,51.03,Piso
60325,0,2,3,107,127,Piso
42225.04,0,1,3,88,88,Piso
36871.67,0,?,?,70,87.16,Piso
81191,0,1,2,50.12,67.1,Piso
88475.94,0,1,3,88.03,108.02,Piso
87664.13,0,2,3,108,130,Adosado
244241.22,0,2,3,95.48,116.96,Adosado
67054.71,0,1,2,55.11,71.59,Piso
220076.84,0,3,4,171.77,206.95,Adosado
140011.94,0,2,4,108.93,135.34,Adosado
85140,?,1,2,59.94,69.38,Piso
85140,?,1,2,59.94,69.38,Piso
77140,?,1,2,59.94,69.38,Piso
86140,?,1,2,59.94,69.38,Piso
86140,?,1,2,59.94,69.38,Piso
101856.03,?,2,2,75,99.21,Piso
90585.26,?,2,2,64.51,83.71,Piso
104004.89,?,2,2,77,101.32,Piso
67474.27,?,2,2,43,58.83,Piso
86599.12,?,2,2,60.8,79.02,Piso
86588.38,?,2,2,60.79,79.02,Piso
92991.98,?,2,2,66.75,89.08,Piso
86599.12,?,2,2,60.8,79.02,Piso
65400.62,?,2,2,41.07,56.22,Piso
85782.56,?,2,2,60.04,79.02,Piso
86642.1,?,2,2,60.84,79.02,Piso
65862.63,?,2,2,41.5,56.05,Piso
85782.56,?,2,2,60.04,79.02,Piso
92991.98,?,2,2,66.75,89.08,Piso
71088.97,0,2,3,107.16,139.18,Piso
53892.55,0,2,3,95,95,Piso
45284.98,0,2,3,115,115,Casa
?,?,2,2,77,86,Piso
146712.5,?,2,3,79.08,106.7,Piso
105808,?,2,3,93.19,93.19,Piso
110241,?,2,3,94.83,94.83,Piso
106428,?,2,3,93.19,93.19,Piso
110551,?,2,3,94.83,94.83,Piso
54085.88,0,1,2,158,158,Adosado
100198.12,?,2,4,94.06,114.74,Chalet
47943.06,?,1,3,72.6,89.51,Piso
174976.8,?,2,4,85.06,98.2,Piso
63444.4,?,2,3,76.76,87.16,Piso
143152.92,?,2,3,129.7,138,Adosado
114693.31,?,2,3,98.38,98.38,Piso
69792.74,?,1,3,57.86,65.29,Piso
81850.87,?,?,?,91.14,91.14,Piso
149761.14,?,2,3,92.75,122.99,Piso
112334.09,?,1,3,88.04,100.44,Piso
115471.42,?,2,3,89.88,115.74,Piso
94111.55,?,?,?,?,?,Piso
88144.74,?,1,3,110.08,110.08,Piso
94632.56,?,2,3,80,80,Casa
131950.33,?,1,2,52.9,58.77,Piso
41898.8,0,1,4,92.05,113.24,Piso
45141.88,0,1,2,50.03,62.5,Piso
122233.8,0,2,3,195,195,Casa
68805.16,0,1,2,59,87,Piso
68362.31,?,2,3,101.27,101.27,Adosado
40766.85,?,1,3,51,51,Piso
131090.94,?,3,3,101.68,101.68,Adosado
68302.47,?,2,3,87.27,98.12,Piso
39141.4,?,2,3,67,67,Casa
135496.8,?,2,5,130.7,156.76,Chalet
61178.81,?,1,3,96.25,124.8,Piso
138606.35,?,3,4,134.1,176.59,Adosado
?,?,1,1,42,59.33,Piso
?,?,1,2,50.1,70.77,Piso
?,?,1,1,36.3,51.27,Piso
?,?,1,1,35.55,50.21,Piso
64350,?,1,5,124.8,165,Casa
48524.4,?,1,3,69.56,89.86,Piso
78015.02,?,1,2,56.54,73.39,Piso
33413.5,?,1,1,30,39.31,Piso
109127.92,?,1,3,85,85,Adosado
56671.3,?,1,3,72.21,95,Piso
58583.7,?,1,3,70.95,85,Piso
33547.88,?,1,3,58.4,73,Piso
263102.46,?,3,5,229.07,268,Adosado
79947.9,?,1,3,65.75,83.78,Piso
65089.16,?,1,3,75.43,90.88,Casa
253945.3,?,1,3,133.38,133.38,Casa
93466.6,?,1,3,85.56,85.56,Piso
91892.62,?,1,3,80.19,91.1,Piso
139180.27,?,3,3,90.06,102.64,Adosado
128000,?,1,1,?,?,Piso
131974.21,?,1,3,100.8,100.8,Piso
174359.32,?,1,1,50.73,50.73,Piso
112883.97,?,1,2,82.22,93.5,Piso
97365.18,?,2,2,104.58,104.58,Piso
104592.37,?,1,3,71.96,71.96,Piso
109936.27,?,1,3,79.44,79.44,Piso
102020.37,?,2,4,90,111.9,Adosado
38502.72,?,2,4,89.22,118.11,Piso
101923.68,?,2,3,79.68,93.47,Piso
76965.04,?,1,3,90.18,90.18,Piso
86260.92,?,1,2,49.67,59.75,Casa
96480.07,?,2,3,86.19,99.56,Piso
177699.29,?,2,4,138.73,138.73,Chalet
136600.65,?,1,3,74.53,74.53,Piso
88840.37,?,1,3,87,87,Piso
131624.13,?,2,3,107.03,130.12,Adosado
122898.97,?,1,3,74.76,74.76,Piso
104663.19,?,2,3,84.47,96.51,Piso
129421.32,?,2,3,106.26,128.39,Piso
112813.46,?,1,3,87.76,87.76,Piso
82731.79,?,2,3,86.93,115.02,Piso
141119.42,?,2,2,70.08,70.08,Piso
90252.45,?,2,3,94,120.5,Piso
135547.81,?,2,3,112.19,112.19,Piso
118801.4,?,1,2,45.92,45.92,Piso
97207.11,?,1,3,69,83,Piso
117404.94,?,2,3,92.92,150.34,Piso
118624.2,?,1,3,101,101,Casa
103120.67,?,2,4,90,110.38,Piso
182506.6,?,2,3,121,121,Chalet
95969.1,?,1,3,83.99,83.99,Piso
82124.84,?,1,3,86,86,Piso
171242.5,?,3,4,225.6,263.45,Adosado
170809.72,?,2,3,108.25,108.25,Adosado
168000.76,?,1,2,66.34,89.4,Piso
92984.46,?,1,2,50.6,63,Piso
161138.02,?,1,3,88.19,111.6,Piso
134756.41,?,2,3,88.9,100.07,Piso
183391,0,2,3,?,?,Adosado
136000,?,1,1,?,?,Piso
94800.46,?,1,2,54.63,73.06,Piso
139216.84,?,2,3,60.31,101.71,Piso
112834.86,?,2,3,80.85,109.48,Piso
109543.59,?,2,3,68,92.06,Piso
110322.48,?,2,3,68,92,Piso
112137.66,?,2,3,69.9,94.58,Piso
165888.17,?,3,3,163.61,193.21,Casa
59225.5,?,2,3,70.12,77.32,Piso
210300.18,?,2,4,205.44,238.56,Chalet
283903.91,?,4,6,178.4,222.93,Chalet
133754.81,?,2,3,71.37,83.44,Piso
87274.21,?,1,1,34.53,45.47,Piso
125823.68,?,?,?,92.93,127.39,Piso
127340.18,?,2,3,88.89,121.56,Piso
106044.49,?,?,?,89.23,108.45,Adosado
113471.72,?,1,2,125.23,150.88,Casa
135135.11,?,1,3,60.31,101.71,Piso
137285.64,?,2,5,283.13,334.35,Casa
367372.95,?,3,4,189.4,520.8,Chalet
200640,?,1,2,48.85,88,Piso
109344,?,1,1,36.05,64.32,Piso
205040,?,1,2,48.85,88,Piso
115776,?,1,1,36.05,64.32,Piso
122208,?,1,1,36.05,64.32,Piso
71741,?,1,1,48,48,Piso
101697,?,1,2,83,83,Piso
127280,?,2,3,106,106,Piso
111597,?,2,3,92,92,Piso
106598,?,1,3,87,87,Piso
127280,?,2,3,106,106,Piso
88734,?,1,2,71,71,Piso
134301,?,2,3,113,113,Piso
117674,?,2,3,98,98,Piso
89127,?,1,3,75.97,98.76,Piso
84755.3,?,1,3,69.31,90.1,Piso
85126.5,?,2,3,74.85,97.3,Piso
61435,?,2,3,88.5,100.7,Piso
62577.2,?,2,3,83.4,94,Piso
68727.2,?,2,3,92.8,103.95,Piso
60197.1,?,2,3,81.25,91.6,Piso
63890,?,2,3,84.6,95.6,Piso
69404.7,?,2,3,94,105.5,Piso
77631.7,?,2,3,99.45,118.1,Piso
62065.2,?,2,3,81.25,91.6,Piso
63491.3,?,2,3,84.6,95.6,Piso
71054.1,?,2,3,94,105.5,Piso
77270.4,?,2,3,99.45,118.1,Piso
61656.6,?,2,3,81.2,92.8,Piso
72108.9,?,2,3,94.9,109,Piso
120148.96,?,2,3,106.15,134.92,Piso
80500,?,1,2,55.77,70,Piso
59535,?,1,1,40.5,48.6,Piso
78890,?,1,2,57.21,68.6,Piso
69530.93,?,1,1,41.97,65.32,Piso
70240.43,?,1,1,41.97,65.32,Piso
71659.43,?,1,1,41.97,65.32,Piso
108574.55,?,2,3,77.6,105.16,Piso
86775.4,?,1,2,58.9,78.49,Piso
109834.05,?,1,3,81.95,109.67,Piso
108626.17,?,2,3,77.2,105.21,Piso
89561.63,?,2,4,99.44,124.17,Piso
93346.68,?,1,2,79.5,85.8,Chalet
119782.07,?,2,3,89.32,117.21,Piso
179951.57,?,2,4,141.52,170.51,Adosado
248388,?,3,4,196.61,236.56,Adosado
248388,?,3,4,196.61,236.56,Adosado
95660.69,?,1,2,72.15,93.2,Piso
97593.23,?,1,2,72.15,93.2,Piso
100368.57,?,2,3,82.03,110.11,Piso
58179.65,?,1,4,94.18,115,Piso
64716.96,?,2,3,60.73,77,Piso
110061.82,?,2,3,100.84,126.05,Piso
206840.09,?,2,3,130,130,Piso
79658.07,?,1,3,76.68,76.68,Piso
135951.4,?,2,3,91.68,110.46,Adosado
159469.44,?,2,3,82.95,104.5,Adosado
152712,?,2,3,147.61,169.68,Chalet
31845.66,?,2,3,66,66,Adosado
68172.2,?,1,2,57,79.27,Piso
156135.04,?,2,3,141.25,170.18,Adosado
70587.73,?,2,2,54.81,71.19,Piso
58238.73,?,2,3,103.5,103.5,Piso
84088,?,2,4,126,146.24,Adosado
156211.56,?,2,3,116.7,116.7,Piso
94267.23,?,?,?,49.78,67.2,Piso
71783.83,?,1,2,41.59,56.47,Piso
184000,?,1,2,?,?,Piso
110482.11,?,2,2,192,207,Casa
68137.92,?,2,3,102.94,132.75,Piso
23497.12,?,2,2,53.42,63,Piso
96642,?,2,3,90,118,Piso
134019.82,?,2,3,103.66,132.58,Piso
127530.1,?,2,3,96.07,126.16,Piso
133463.85,?,2,3,83.7,132.03,Piso
109405.38,?,2,3,83.07,108.23,Piso
106686.16,?,2,3,83.7,105.54,Piso
133463.85,?,2,3,83.7,132.03,Piso
102571.96,?,2,3,78.65,101.47,Piso
100216.06,?,2,3,95.67,122,Piso
108170.23,?,2,3,105.73,133,Piso
108170.23,?,2,3,105.73,133,Piso
48800,?,1,2,62,62,Piso
40313,?,1,2,51,51,Piso
43523,?,1,2,58,58,Piso
46243,?,1,2,61,61,Piso
65774,?,1,2,84,84,Piso
46923,?,1,2,62,62,Piso
48964,?,1,2,65,65,Piso
48964,?,1,2,65,65,Piso
?,?,1,1,41.38,54.81,Piso
?,?,1,1,43.32,57.33,Piso
95839.88,?,2,3,64.93,68,Piso
101404.93,?,1,3,54.81,71.19,Piso
248545.35,?,2,3,203,272.8,Chalet
188264.84,?,3,4,209.85,209.85,Adosado
172786.99,?,1,3,76.64,88.6,Chalet
39222.75,?,1,3,83,83,Piso
87996.97,?,2,3,92.08,117.78,Piso
141408.09,?,2,4,146.91,177,Chalet
65020.69,?,1,3,89,98,Piso
116515.39,?,1,3,89.96,116.37,Piso
43826.03,?,1,2,56.82,71.03,Piso
120600,?,?,?,?,?,Adosado
79008,?,1,1,39.78,39.78,Piso
70520,?,1,1,34.47,34.47,Piso
77157,?,1,1,39.78,39.78,Piso
97773.87,?,1,3,67.85,91.71,Piso
97773.87,?,1,3,67.85,91.71,Piso
?,?,2,3,76.8,91.73,Piso
102010,?,1,3,79.38,94.55,Piso
125116.31,?,2,3,136.03,136.03,Piso
77851.32,?,2,3,108.29,153.45,Casa
124442.32,?,2,3,52.15,71.9,Piso
125590.69,?,?,?,?,?,Piso
101888.03,?,1,3,67.34,67.34,Piso
86708.25,?,1,3,58,75,Piso
84412.27,?,2,3,114.46,114.46,Piso
71586.73,?,1,2,60.56,60.56,Piso
141395.23,?,1,3,86.65,115.63,Piso
167639.91,?,2,3,74.84,99.03,Piso
116230.43,?,2,3,81.18,81.18,Piso
146455.61,?,2,3,130.55,148.65,Adosado
76597.22,?,1,2,50.72,66.33,Piso
76776.25,?,2,3,58.65,75.72,Piso
156394.32,?,3,3,135.2,172.82,Adosado
96269.55,?,2,3,78.32,95,Piso
90049.64,?,2,3,60.02,72.92,Adosado
117295.07,?,2,3,122.32,155.64,Piso
126253.98,?,2,3,70.85,101.74,Piso
183847.17,?,2,4,88.92,117.73,Piso
118021.3,?,1,3,92.15,123.76,Duplex
122149.24,?,2,3,101.79,101.79,Piso
34503.93,?,1,3,61.95,80.47,Piso
23864.18,?,2,3,107.88,124,Piso
115326.52,?,2,3,94.16,94.16,Piso
87263.7,?,1,3,82.83,112.13,Piso
244784.65,?,2,3,270.5,328.57,Casa
73904.68,?,2,3,63.08,73,Casa
63496.14,?,1,3,78.48,96.54,Piso
73114.11,?,2,3,225,225,Casa
184000,?,1,2,?,?,Piso
119685.1,?,2,3,96.76,112.37,Piso
70738.76,?,1,3,75.21,97.69,Piso
119319.42,?,1,3,110.4,110.4,Piso
143648.59,?,2,3,70.4,70.4,Piso
42062.4,?,1,2,44.94,58.42,Chalet
?,?,2,4,?,?,Adosado
122372.81,?,1,3,88.63,112.67,Piso
81414.92,?,2,3,90.31,100.01,Piso
106784.87,?,2,2,66.2,80.29,Piso
129234.91,?,2,3,106.36,152.59,Piso
100599.24,?,1,3,86.53,86.53,Piso
142840.23,?,1,3,86.4,86.4,Piso
77500,?,2,4,200,316,Casa
96122.69,?,1,2,90.75,90.75,Casa
162837.5,?,2,4,90,112,Piso
164124.64,?,1,3,84,84,Piso
145721.07,?,2,3,92.4,104.31,Duplex
181826.58,?,2,4,150.09,192.07,Adosado
109043.54,?,2,3,127.43,150.18,Piso
104562.86,?,1,3,89.02,105.12,Piso
130484.26,?,1,2,83,83,Casa
52671.27,?,1,2,51,51,Piso
82983.07,?,1,3,80.35,80.35,Piso
86855.96,?,1,3,84.1,84.1,Piso
81518.51,?,2,3,90.9,117.65,Piso
81545.44,?,2,3,90.3,117.25,Piso
89184.07,?,2,3,97.63,119.1,Piso
87875.78,?,2,3,96.28,117.46,Piso
207360,?,2,4,113.74,129.75,Piso
79057.44,?,?,?,152.8,191,Casa
117870.89,?,2,3,89.65,99.64,Piso
241166,?,2,4,130.99,162.95,Piso
116952.38,?,2,3,109,121.97,Piso
142513.67,?,1,3,81.84,92.56,Piso
79262.4,?,1,3,95,105,Casa
99612.1,?,2,3,91.38,125.3,Piso
92760.26,?,1,2,59.58,74.16,Piso
125594.61,?,1,2,51.1,66.63,Piso
137943.28,?,2,3,80.47,100.91,Piso
56245,?,1,2,58.59,80.35,Piso
77553.5,?,2,3,86.55,117.99,Piso
85600.61,?,2,3,95.26,109.75,Piso
170276.39,?,2,3,94.4,108.79,Piso
82548.52,?,1,2,57,62,Piso
90245.82,?,2,3,78,78,Piso
125012.39,?,2,3,85.53,104.57,Piso
111863.93,?,1,2,59.8,80.52,Piso
57701.93,?,1,2,51.92,51.92,Piso
107498.98,?,2,3,97.73,128.77,Piso
73493.47,?,2,3,82.95,82.95,Piso
59566.71,?,1,1,40.05,58.05,Chalet
202556.01,?,1,2,53,53,Piso
88908.44,?,2,3,68.78,78.22,Piso
194193.79,?,?,?,64.12,79.81,Piso
87687.29,?,2,4,108.03,128.72,Piso
143978.06,?,2,3,86.77,86.77,Piso
59489.2,?,2,3,90,126.52,Piso
68743.5,?,2,3,76,105,Piso
35851.5,?,1,3,63.6,77.1,Piso
128504.76,?,2,3,121.74,140.54,Piso
111716.81,?,?,?,181,181,Casa
93308.29,?,2,3,96.82,116.06,Piso
74700,?,1,1,30,30,Adosado
184000,?,1,2,?,?,Piso
129950,?,2,3,89.9,113,Piso
57491.58,?,1,3,80.7,102.3,Piso
81615.82,?,1,3,64,85,Piso
24190.25,?,2,3,100.93,115,Piso
53584.05,?,1,3,64.19,78.4,Piso
225773.12,?,3,4,208.85,208.85,Adosado
65308.32,?,1,3,58.53,84,Piso
37890.16,?,1,3,63.91,77,Casa
?,?,2,2,73.48,94.49,Piso
